time,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),red,green,blue,rededge1,rededge2,rededge3,nir,swir
2022-01-30,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,4465.54,4927.049,5030.871,4905.89,6196.929,6915.7397,6669.127,4836.4033
2022-01-20,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,574.0247,836.81085,706.3269,944.9753,1823.121,2096.9463,1956.3738,1282.2854
2022-01-10,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,2207.1782,2334.5007,2322.8174,2561.963,2744.5225,2896.8494,2719.8005,2478.636
2022-01-05,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,814.2459,788.84247,659.77484,1101.7728,1284.76,1385.325,1373.964,1740.8148
2021-12-31,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,1452.3965,1472.7349,1404.0015,1792.161,2078.3823,2239.1995,2155.7087,2090.7432
2021-12-26,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,918.20447,889.1432,767.0286,1111.4069,1068.0597,1160.682,1048.9694,332.98962
2021-12-21,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,780.5106,717.0005,637.842,966.72,1061.2588,1193.7235,1125.0845,570.85333
2021-12-16,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,5088.5825,5200.399,5462.985,5861.8257,5457.853,5264.7485,4775.6255,3860.2075
2021-12-11,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,6015.763,6495.287,7173.7817,6692.331,6206.629,5890.614,6432.6045,4809.0693
2021-12-06,Chau_Phu,10.510203,105.111601,WS,T,10-04-2022,2.1,7920,1143.2795,955.2751,571.72296,1865.0958,2588.353,2910.985,3009.2366,2580.267
2022-04-10,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,2321.895,2325.8625,2351.2434,2530.0444,2511.715,2630.3696,2523.5566,1820.399
2022-04-05,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,1908.2197,1766.9424,1556.241,2297.8403,2584.4768,2766.1697,2725.432,2406.406
2022-03-31,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,3527.0354,3431.9443,3379.7368,3980.7,4171.1455,4441.324,4407.018,4174.499
2022-03-26,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,2686.0615,2733.9626,2588.8354,3187.2627,3473.716,3599.7888,3459.2642,3258.716
2022-03-21,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,2195.4324,2413.87,1935.399,3220.0344,4375.901,4939.274,4820.3,3825.4263
2022-03-16,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,11130.045,12421.576,14353.895,11297.753,10563.43,10253.391,10128.501,7599.829
2022-03-11,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,1789.4677,2042.201,1623.4419,2686.388,4154.882,4791.489,4822.192,3219.1726
2022-03-06,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,1822.94,2225.1333,1796.905,2837.6191,4921.115,5694.8584,5603.273,3410.6838
2022-03-01,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,1560.4258,1929.7682,1554.6737,2419.1516,4372.3877,5266.4233,5199.776,2933.7898
2022-02-24,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,6429.7437,6814.706,7133.4346,7247.001,7758.0244,8096.0264,7812.1675,5377.9565
2022-02-19,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,4378.674,4705.217,4715.4355,4986.411,6092.515,6828.4546,6644.036,5196.7563
2022-02-14,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,4428.441,4761.489,4598.1714,5274.384,7164.724,8191.197,7709.656,5652.636
2022-02-09,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,1450.0612,1740.5232,1486.7474,2032.9171,4204.0415,5519.378,5324.4546,3005.205
2022-02-04,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,1557.4733,1870.2894,1641.3752,2166.4343,4455.4233,5747.781,5583.721,3257.0264
2022-01-30,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,6355.466,6666.309,6820.8335,6860.536,7724.988,8522.435,8139.0396,6187.3193
2022-01-20,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,482.9202,687.72876,581.153,819.8101,2042.0374,2739.318,2572.548,1382.6626
2022-01-10,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,449.38635,663.3015,527.7182,827.1323,1863.0222,2291.016,2138.3318,1368.598
2022-01-05,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,612.5091,809.84393,612.8288,1059.5303,1701.7748,1877.2848,1749.8707,1246.8081
2021-12-31,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,1490.6101,1682.0808,1571.9404,1984.8263,2350.603,2481.308,2415.0425,2232.9888
2021-12-26,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,3247.4163,3381.491,3449.803,3696.2627,3643.2737,3641.6738,3448.3062,3419.3848
2021-12-21,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,800.6348,799.7717,706.845,1049.6191,1107.3646,1219.3767,1157.203,1296.1111
2021-12-16,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,3080.0334,3251.915,3472.1294,3508.9324,3281.1233,3222.6304,3207.9768,2510.5374
2021-12-11,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,5801.823,6221.569,6847.119,6480.308,6003.7314,5751.5493,6070.3335,4486.8364
2021-12-06,Chau_Phu,10.499686,105.158111,WS,D,10-04-2022,2.1,6400,1124.8495,903.349,684.5116,1380.496,1279.4404,1378.8656,1265.8268,160.05757
2022-04-10,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,3032.6528,3000.9077,3047.9836,3249.319,3162.911,3256.1873,3147.884,3513.6187
2022-04-05,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1972.5304,1811.1837,1617.2211,2213.9512,2135.62,2236.011,2147.8662,1344.4048
2022-03-31,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,2808.9832,2691.3052,2644.0723,3070.0273,3055.161,3202.8394,3083.3564,2828.844
2022-03-26,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,2776.4917,2367.8267,1918.7996,3500.4678,3904.5017,4191.592,4262.8315,4835.37
2022-03-21,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,2647.2285,2840.8477,2164.7654,3921.2866,5090.174,5649.8774,5478.5645,4246.018
2022-03-16,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,9710.434,10847.892,12445.597,9949.212,9483.565,9301.239,9235.121,7470.364
2022-03-11,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1801.937,2061.665,1533.2588,2865.9277,4373.7837,4970.808,5025.5874,3192.7607
2022-03-06,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1706.639,2131.4517,1644.5525,2858.902,4968.63,5697.9995,5602.4814,3112.6094
2022-03-01,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1517.2246,1847.6775,1468.347,2346.0818,4182.621,5001.5933,4989.4062,2722.4685
2022-02-24,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,3300.5034,3739.6653,3767.2153,4025.4524,5528.375,6321.2217,6180.6553,3808.185
2022-02-19,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1682.4343,2021.597,1713.9032,2355.4983,4332.461,5499.3896,5360.587,2780.3367
2022-02-14,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1504.9313,1784.7942,1537.2225,2090.7297,4026.331,5162.613,5072.0596,2626.275
2022-02-09,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1435.3193,1730.9565,1513.9235,1937.3706,4169.769,5724.5054,5590.466,2886.6816
2022-02-04,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,2015.8445,2295.816,2183.9504,2464.3792,4150.663,5204.947,5010.7363,3107.8555
2022-01-30,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,2519.975,2901.401,2886.7957,2960.5354,4835.993,6250.5264,6054.8623,3568.6836
2022-01-20,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,2086.729,2368.6042,2201.0918,2688.016,4697.8774,5934.8696,5734.128,3851.8718
2022-01-10,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1069.6686,1363.487,1222.8822,1570.6454,3484.0706,4499.182,4308.167,2664.4204
2022-01-05,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1492.8915,1862.5419,1699.8295,2144.6416,3886.868,4467.4927,4273.4497,2972.185
2021-12-31,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,600.05054,808.0395,628.4019,986.90674,1818.0914,2093.9792,1969.1787,1321.6732
2021-12-26,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,1793.1211,1989.624,1904.7637,2236.9263,2495.9675,2568.6067,2439.725,2007.9086
2021-12-21,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,670.9751,744.8697,593.99713,969.5461,1037.5311,1146.9851,1042.8661,612.34174
2021-12-16,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,4045.7585,4300.0107,4675.888,4581.0557,4221.3135,4046.0706,4063.5942,3284.7373
2021-12-11,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,4175.523,4370.5454,4647.251,4754.1216,4525.5054,4398.1226,4455.1655,3686.5503
2021-12-06,Chau_Phu,10.534074,105.126326,WS,T,10-04-2022,3.0,8000,898.3695,820.14026,618.0185,1132.0149,1005.2524,1075.4938,998.29474,206.98897
2022-04-10,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,2383.1484,2543.4077,2366.211,3088.5044,3903.3074,4332.687,4297.933,3455.2903
2022-04-05,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1818.8691,2029.1434,1546.3958,2798.5864,3962.3015,4323.702,4209.733,3068.4854
2022-03-31,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1923.7333,2224.8835,1829.2125,2830.7214,4197.976,4745.912,4609.627,3035.5984
2022-03-26,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1537.0555,1788.6654,1425.5831,2349.0427,3819.1384,4343.8047,4329.0845,2704.2727
2022-03-21,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,2820.7976,3084.4453,3076.651,3292.7432,4128.316,4650.2754,4485.678,3309.0242
2022-03-16,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,9583.334,10762.371,12478.562,9783.319,9275.727,9066.454,9049.274,6876.0474
2022-03-11,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1476.2638,1675.8036,1447.6377,2023.7557,3546.7378,4388.9043,4383.995,2539.9065
2022-03-06,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1974.797,2220.8142,1993.8129,2559.7705,4246.715,5056.8403,4919.044,3242.365
2022-03-01,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1386.8883,1614.4327,1370.4254,1927.7045,3637.3433,4584.7666,4500.2334,2704.8972
2022-02-24,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,6615.9883,6996.3555,7389.231,7421.384,7747.246,7907.553,7784.493,5823.955
2022-02-19,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1362.1633,1646.1947,1408.9183,1910.0662,3843.412,4837.878,4701.063,2862.3706
2022-02-14,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1356.159,1666.1964,1339.6396,2030.8274,3914.5427,4588.331,4399.752,2891.3792
2022-02-09,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1445.4443,1744.8533,1470.5319,2022.6932,3725.3435,4430.12,4257.28,2893.8665
2022-02-04,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1441.4023,1763.9117,1492.2172,2059.5464,3722.195,4243.1094,4087.2605,2929.4773
2022-01-30,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1791.3085,2117.9004,2008.1018,2266.4194,3436.516,3885.9233,3710.7031,2785.2454
2022-01-20,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,599.3825,741.05786,633.8268,914.4291,1255.4235,1390.0503,1318.0244,911.48724
2022-01-10,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,805.4238,837.6767,788.6354,1042.2899,1281.0906,1437.8466,1391.167,1526.076
2022-01-05,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,885.4142,883.7997,813.54346,1137.5934,1298.754,1414.277,1371.7194,1145.0118
2021-12-31,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,709.01886,642.79803,536.1385,915.07336,1070.0327,1230.6592,1169.6714,670.3081
2021-12-26,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,929.2595,917.76495,871.05457,1170.1091,1331.114,1452.1144,1444.5481,1029.7968
2021-12-21,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,1386.4751,1076.3547,826.10315,1820.1138,2160.1924,2476.846,2470.4277,2952.2122
2021-12-16,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,2148.1497,2166.3687,2124.3333,2716.1643,2949.0068,3059.5422,2950.535,2360.6963
2021-12-11,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,4553.7324,4879.594,5187.554,5236.315,5175.3545,5077.1396,5324.4653,4149.239
2021-12-06,Chau_Phu,10.636733,105.155635,WS,T,10-04-2022,3.2,8000,687.6638,745.65155,390.0013,1437.4377,2465.0876,2832.8606,2866.5945,1732.04
2022-04-10,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,2234.4744,2402.6719,2292.8672,2799.02,3580.1262,3960.9841,3931.5586,3172.7566
2022-04-05,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1643.0464,1797.611,1449.4214,2366.7695,3395.1694,3747.0286,3662.1714,2713.8884
2022-03-31,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1688.3652,1901.3475,1602.933,2327.9922,3453.2659,3918.6714,3822.4268,2611.711
2022-03-26,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1525.5798,1755.747,1424.5006,2223.2524,3535.0469,4041.4092,4027.667,2625.1658
2022-03-21,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,2465.1523,2747.6013,2515.116,3134.794,4524.5435,5292.596,5028.9414,3457.0818
2022-03-16,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,9541.673,10689.646,12364.273,9723.824,9306.238,9136.325,9141.251,7081.688
2022-03-11,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1474.0859,1714.7048,1465.8884,2032.7872,3598.4878,4400.735,4370.978,2685.0212
2022-03-06,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1421.3182,1701.1987,1421.092,2029.0012,3811.7158,4616.363,4502.5273,2776.6445
2022-03-01,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1442.6877,1707.136,1422.2115,2038.686,3659.941,4426.061,4317.1904,2753.3628
2022-02-24,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,6918.176,7412.227,7982.5,7659.387,7709.3633,7703.4746,7745.3755,5021.8945
2022-02-19,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1408.1926,1716.9713,1430.0519,2016.8488,3913.8464,4752.566,4629.8594,2951.7092
2022-02-14,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1358.0427,1647.5743,1324.1067,2015.4542,3706.5244,4291.9062,4124.41,2842.8066
2022-02-09,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1478.5908,1749.9896,1493.3561,1999.4823,3376.3164,3895.68,3743.9592,2644.7993
2022-02-04,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1819.9377,2139.592,1850.4823,2492.1401,3849.8184,4228.4775,4065.486,3083.5823
2022-01-30,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,3621.3213,3932.0012,3890.5732,4061.4768,4811.1426,5153.6943,4935.5195,4097.4976
2022-01-20,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1283.1873,1434.9396,1470.5549,1495.4092,1647.8481,1758.3292,1723.5555,1366.4695
2022-01-10,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,721.53595,776.43964,626.0043,1039.2646,1244.908,1417.7445,1313.2671,638.7799
2022-01-05,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,633.01587,665.72375,561.6378,875.58234,1025.2677,1128.8,1056.3976,576.50916
2021-12-31,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,777.061,694.00366,521.50854,1101.0872,1467.2646,1691.9336,1653.6969,1344.6085
2021-12-26,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1860.2921,1814.7238,1664.4226,2346.787,2733.4255,2923.6372,2830.814,2668.3762
2021-12-21,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,1003.897,975.39575,646.9146,1645.3848,2455.0737,2861.3562,2842.3062,2126.5793
2021-12-16,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,2073.8672,2207.9243,2165.728,2693.1775,3075.2097,3210.6267,3138.5012,2313.3213
2021-12-11,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,5077.1074,5356.4844,5602.899,5851.2324,5756.3193,5626.297,5684.8413,4497.3257
2021-12-06,Chau_Phu,10.649258,105.142121,WS,D,10-04-2022,1.75,8000,583.45184,734.461,372.20306,1335.3055,2557.3184,2993.6555,3006.3884,1550.8062
2022-04-10,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,2237.68,2378.484,2265.8242,2772.3953,3626.757,4034.0916,3989.8374,3294.0225
2022-04-05,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1810.2826,1954.9653,1589.8738,2560.2417,3746.7202,4128.7607,4023.2808,3082.945
2022-03-31,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1882.0844,2118.955,1801.2086,2565.4705,3903.828,4429.203,4306.076,3028.6628
2022-03-26,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1710.8053,1924.311,1598.6545,2420.04,3899.0105,4430.883,4392.7827,2986.155
2022-03-21,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,5126.652,5432.7773,5602.6455,5772.0015,6279.2935,6611.35,6294.9805,4850.6094
2022-03-16,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,6653.845,7486.3735,8592.92,6747.6206,6743.3257,6810.0317,6535.2583,4941.529
2022-03-11,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1567.2473,1750.8221,1497.9355,2091.3005,3647.2812,4409.455,4374.926,2893.9045
2022-03-06,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,2230.6833,2450.0298,2269.9226,2727.7107,4079.2876,4639.9062,4541.019,3395.1626
2022-03-01,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1564.2961,1776.3867,1497.1752,2110.0408,3660.3857,4360.203,4261.21,2963.87
2022-02-24,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,8070.2163,8450.367,8890.404,8966.253,8909.749,8840.336,8596.761,5567.175
2022-02-19,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1561.36,1853.0966,1545.5071,2171.055,3860.1487,4486.6396,4354.5684,3163.054
2022-02-14,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1875.9352,2203.307,1836.7944,2630.7515,4295.842,4774.9473,4551.0835,3479.7312
2022-02-09,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,2494.5203,2761.714,2511.6406,3054.73,4207.4077,4671.692,4392.5415,3570.659
2022-02-04,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1680.353,1945.833,1672.1769,2273.4548,3302.487,3576.5698,3441.2473,2665.3716
2022-01-30,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1917.3164,2144.1467,2017.1699,2302.7832,2770.0034,2975.1333,2817.2393,2250.117
2022-01-20,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,817.6929,896.84033,810.0446,1054.4086,1217.33,1347.5673,1265.5402,818.5002
2022-01-10,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1206.9088,1107.8796,922.34314,1519.403,1835.7993,2061.5269,1961.6248,938.04297
2022-01-05,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,5002.358,5216.538,5454.0386,5569.0015,5560.4272,5558.7954,5403.1953,4851.708
2021-12-31,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,964.7603,867.00397,685.98315,1268.2609,1665.4264,1906.7186,1845.2175,1473.718
2021-12-26,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1181.4252,1030.8394,839.883,1548.4122,2005.9167,2242.141,2184.285,2175.121
2021-12-21,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,1361.6261,1145.035,791.25354,1980.1544,2718.8245,3143.854,3147.8215,2695.3445
2021-12-16,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,3397.0063,3598.3108,3617.0347,4234.971,4791.805,4976.204,4814.3994,3452.1765
2021-12-11,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,5216.125,5474.359,5749.53,6045.977,6002.2124,5928.1323,5815.556,4572.8735
2021-12-06,Chau_Phu,10.676956,105.147011,WS,D,10-04-2022,3.2,7200,713.87006,789.2192,437.04495,1430.0681,2583.546,2990.8347,3014.0278,1728.6222
2022-04-10,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,3289.3242,3257.7102,3171.8198,3788.4294,4142.806,4421.387,4383.5073,4396.1772
2022-04-05,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1850.8131,2053.8303,1548.4805,2835.1035,3847.931,4192.272,4107.732,3121.3064
2022-03-31,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1932.7831,2215.2966,1758.2703,2902.3228,4096.799,4617.5254,4509.5254,3121.6863
2022-03-26,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1674.6141,1890.3777,1481.0,2563.7898,3818.1006,4292.5317,4309.3013,2914.9338
2022-03-21,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,2255.1292,2533.449,2354.7612,2928.4233,4133.4717,4793.6064,4612.3887,3056.2463
2022-03-16,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,10440.226,11634.522,13400.475,10668.093,10062.024,9808.189,9629.396,7308.9116
2022-03-11,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1673.8694,1970.3918,1655.8408,2406.003,3993.12,4781.4385,4770.4473,2750.97
2022-03-06,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1505.3896,1827.1141,1496.274,2271.7417,4242.7656,5124.56,5060.569,2771.889
2022-03-01,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1359.9783,1598.6163,1324.0668,1970.1937,3684.527,4591.306,4539.8574,2590.2612
2022-02-24,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,5736.827,5978.6665,6139.6157,6491.824,6942.084,7158.5107,6826.228,5281.82
2022-02-19,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1349.0946,1647.551,1408.708,1921.4249,4001.0557,5144.042,5014.754,2854.7087
2022-02-14,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1256.69,1553.5691,1242.2688,1902.3258,4030.611,4954.841,4781.2686,2864.8813
2022-02-09,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1382.0428,1673.9535,1414.0128,1947.2267,3815.3738,4692.659,4518.6426,2774.4265
2022-02-04,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1388.7328,1736.2778,1460.0631,2036.955,4010.458,4723.1953,4566.5513,2900.4565
2022-01-30,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,6777.2007,7133.4697,7415.5435,7189.908,7375.9414,7539.719,7251.5977,5747.4653
2022-01-20,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,955.33484,1252.2838,1064.8273,1504.4774,2621.3755,2994.7673,2817.2222,2036.2672
2022-01-10,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,518.17114,628.6021,518.74097,809.2147,1108.4099,1246.6501,1171.0923,672.2838
2022-01-05,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1354.0631,1410.6794,1327.3003,1705.7853,1834.3859,1927.0765,1830.2004,1543.2762
2021-12-31,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,730.1622,685.9159,602.33636,935.4595,1112.6456,1249.4219,1207.3468,1287.7567
2021-12-26,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,975.8146,966.5946,899.48346,1214.8363,1344.4445,1455.3889,1410.6862,871.23425
2021-12-21,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,707.6261,648.4099,535.7432,930.54803,1075.1816,1225.4069,1153.241,669.17566
2021-12-16,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,1323.419,1281.3829,1253.4812,1643.8289,1777.4414,1867.0315,1832.9797,1628.7343
2021-12-11,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,3795.5962,4077.991,4371.994,4438.3647,4530.856,4560.362,4709.985,3625.0977
2021-12-06,Chau_Phu,10.64394,105.165296,WS,T,10-04-2022,1.4,6400,868.43243,816.0428,437.5413,1638.5405,2499.5825,2849.5151,2925.967,2028.3904
2022-04-10,Chau_Phu,10.653314,105.174185,WS,T,10-04-2022,3.0,7200,2512.6733,2546.5576,2378.1272,3109.1257,3770.9336,4148.1055,4085.9924,3782.5403
2022-04-05,Chau_Phu,10.653314,105.174185,WS,T,10-04-2022,3.0,7200,2039.9504,2123.319,1686.8407,2902.4395,3850.1006,4148.0557,4043.657,3258.668
