District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),date,red,green,blue,rededge1,rededge2,rededge3,nir,swir
Chau_Thanh,10.470013,105.264425,SA,T,15-07-2022,1.54,5500,05-04-2022,1635.88232421875,1555.100341796875,1409.681640625,1899.6435546875,2061.532958984375,2176.1142578125,2138.252685546875,1770.2698974609375
Chau_Thanh,10.470013,105.264425,SA,T,15-07-2022,1.54,5500,31-03-2022,2211.058837890625,2075.9169921875,1998.9342041015625,2465.543212890625,2481.2802734375,2636.650634765625,2603.439453125,2345.12109375
Chau_Thanh,10.470013,105.264425,SA,T,15-07-2022,1.54,5500,26-03-2022,1828.00341796875,1666.9100341796875,1504.2906494140625,2096.854736328125,2341.60205078125,2480.0380859375,2471.899658203125,2707.138427734375
Chau_Thanh,10.470013,105.264425,SA,T,15-07-2022,1.54,5500,21-03-2022,2650.615966796875,2631.07958984375,2574.88232421875,3023.5986328125,3274.439453125,3537.972412109375,3506.982666015625,3492.422119140625
Chau_Thanh,10.470013,105.264425,SA,T,15-07-2022,1.54,5500,16-03-2022,10362.7685546875,11531.5712890625,13246.08984375,10513.8828125,9856.24609375,9565.0693359375,9469.259765625,7181.0244140625
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,14-07-2022,4412.66650390625,4729.5927734375,5078.728515625,5014.73779296875,5082.43505859375,5069.7158203125,5220.0,3268.160400390625
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,09-07-2022,4676.30224609375,4788.12353515625,4844.50634765625,5241.66650390625,5546.6572265625,5882.51220703125,5444.7470703125,4898.35498046875
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,04-07-2022,3917.3828125,4219.60498046875,4211.83349609375,4615.21923828125,5355.154296875,5644.43212890625,5561.4443359375,3671.212890625
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,29-06-2022,5260.08642578125,5805.60498046875,6185.962890625,6060.35205078125,6332.515625,6434.095703125,6487.3828125,3192.379638671875
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,24-06-2022,1595.4876708984375,1861.265380859375,1538.7376708984375,2302.089599609375,3699.28076171875,4187.10791015625,4097.45703125,2481.81787109375
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,19-06-2022,1547.4937744140625,1853.274658203125,1505.4444580078125,2289.506103515625,3876.31787109375,4672.66650390625,4627.984375,2560.31787109375
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,14-06-2022,2058.16357421875,2364.60498046875,2319.351806640625,2652.962890625,4384.0029296875,5268.5771484375,5216.888671875,2814.361083984375
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,09-06-2022,1415.5894775390625,1562.3394775390625,1346.4783935546875,1870.75927734375,3255.20361328125,4023.323974609375,3932.55859375,2382.712890625
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,04-06-2022,1354.1512451171875,1535.0401611328125,1287.515380859375,1833.697509765625,3361.148193359375,4070.962890625,3993.996826171875,2475.928955078125
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,30-05-2022,2442.9443359375,2725.74072265625,2626.4443359375,2980.993896484375,4548.388671875,5584.35498046875,5152.111328125,3426.416748046875
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,25-05-2022,1450.58642578125,1624.8919677734375,1343.601806640625,1950.3271484375,3363.552490234375,3983.228515625,3888.561767578125,2545.154296875
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,20-05-2022,1635.898193359375,1869.1697998046875,1620.8734130859375,2152.466064453125,3599.573974609375,4351.595703125,4243.35205078125,2930.676025390625
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,15-05-2022,2502.573974609375,2757.22216796875,2571.44140625,3100.580322265625,4483.6884765625,5016.87939453125,4734.9814453125,3742.756103515625
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,10-05-2022,8324.7041015625,9087.0126953125,10162.3212890625,8823.66015625,8404.08984375,8302.345703125,8388.3330078125,5055.8427734375
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,30-04-2022,4300.4072265625,4651.9384765625,4856.5927734375,4815.8857421875,5232.1357421875,5536.8271484375,5152.01220703125,4095.71923828125
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,25-04-2022,7819.8271484375,8126.81494140625,8648.6787109375,8441.4013671875,8065.25927734375,7873.43212890625,7509.271484375,6147.05224609375
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,20-04-2022,1980.4105224609375,2124.79931640625,2020.93212890625,2307.253173828125,2406.20068359375,2516.7900390625,2392.521484375,1830.861083984375
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,15-04-2022,2841.993896484375,2744.97216796875,2639.25927734375,2984.253173828125,2799.771484375,2820.5400390625,2738.620361328125,2736.0
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,10-04-2022,2492.24072265625,2435.407470703125,2376.0556640625,2734.598876953125,2765.515380859375,2907.70361328125,2839.62646484375,3049.926025390625
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,05-04-2022,1977.0308837890625,1823.5648193359375,1629.7685546875,2205.85791015625,2144.129638671875,2238.95361328125,2143.716064453125,1336.361083984375
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,31-03-2022,2543.4814453125,2392.580322265625,2321.012451171875,2789.72216796875,2820.388916015625,2993.216064453125,2901.45068359375,2817.783935546875
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,26-03-2022,1562.7994384765625,1435.5369873046875,1349.83642578125,1720.601806640625,1781.9876708984375,1866.888916015625,1851.77783203125,1987.601806640625
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,21-03-2022,3277.351806640625,3392.611083984375,3167.154296875,4026.101806640625,4614.1943359375,4998.64794921875,4809.4384765625,4076.64501953125
Chau_Thanh,10.485812,105.267525,SA,T,15-07-2022,2.2,5500,16-03-2022,12114.5185546875,13294.2958984375,15111.9755859375,12274.45703125,11452.5771484375,11093.638671875,10910.3701171875,8323.9814453125
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,14-07-2022,7614.4443359375,8339.2939453125,9407.66015625,8461.5625,7774.728515625,7337.84619140625,7537.20263671875,3286.830078125
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,09-07-2022,9051.111328125,9542.1962890625,10266.6923828125,9512.7841796875,9186.9248046875,9270.7646484375,9046.26171875,7366.52294921875
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,04-07-2022,9971.2158203125,10493.62109375,11324.8369140625,11008.8857421875,10356.54296875,9977.2578125,9659.607421875,3401.310546875
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,29-06-2022,5046.30078125,5566.37890625,6018.71875,5786.7841796875,6144.22216796875,6331.01318359375,6346.509765625,2611.79736328125
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,24-06-2022,1475.46728515625,1800.1077880859375,1538.0980224609375,2173.771240234375,4192.0654296875,5215.990234375,5080.0,2555.349609375
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,19-06-2022,1044.2940673828125,1084.6470947265625,1076.87255859375,1160.2679443359375,1474.87255859375,1736.653564453125,1619.846435546875,1215.7515869140625
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,14-06-2022,1402.4117431640625,1648.441162109375,1423.535888671875,1978.0228271484375,4226.64697265625,5467.8955078125,5355.03271484375,2799.3203125
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,09-06-2022,1279.6895751953125,1484.2320556640625,1266.2059326171875,1757.3104248046875,3727.091552734375,4940.43798828125,4822.869140625,2666.496826171875
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,04-06-2022,1283.3758544921875,1569.29736328125,1272.9542236328125,1888.153564453125,4168.68310546875,5401.810546875,5229.2353515625,2803.9443359375
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,30-05-2022,3687.973876953125,4145.5556640625,4297.6796875,4230.51953125,5922.68310546875,7105.490234375,6687.359375,4298.66650390625
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,25-05-2022,1337.7515869140625,1664.611083984375,1260.0621337890625,2062.3857421875,4142.46728515625,4954.94140625,4788.84326171875,2963.87255859375
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,20-05-2022,3264.261474609375,3568.006591796875,3625.90185546875,3911.326904296875,5079.048828125,5653.771484375,5405.33349609375,3729.549072265625
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,15-05-2022,1958.62744140625,2340.20263671875,2093.045654296875,2666.336669921875,4554.951171875,5240.4248046875,5029.67333984375,3246.823486328125
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,10-05-2022,4006.28759765625,4499.7841796875,4839.23193359375,4296.08837890625,5195.029296875,5703.93115234375,5547.810546875,4363.2939453125
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,30-04-2022,4584.7060546875,4938.1240234375,5025.28125,5091.65380859375,5868.388671875,6290.78125,5718.99365234375,4788.00341796875
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,25-04-2022,1995.7353515625,2243.215576171875,2081.3203125,2489.549072265625,2894.56201171875,3025.39208984375,2828.03271484375,1985.9803466796875
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,20-04-2022,2306.95751953125,2364.359375,2292.56201171875,2613.081787109375,2660.9345703125,2794.349609375,2713.66015625,2118.290771484375
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,15-04-2022,2055.549072265625,2125.51953125,2125.04248046875,2158.69287109375,2045.0,2064.490234375,1928.3333740234375,1751.8333740234375
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,10-04-2022,2595.379150390625,2555.39208984375,2536.156982421875,2811.751708984375,2653.11767578125,2745.8955078125,2590.790771484375,1486.7484130859375
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,05-04-2022,1903.6829833984375,1766.5130615234375,1594.535888671875,2146.43798828125,2133.336669921875,2254.76806640625,2151.4248046875,1394.37255859375
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,31-03-2022,3057.699462890625,2823.993408203125,2635.5751953125,3492.558837890625,3624.049072265625,3790.869384765625,3646.92822265625,3309.643798828125
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,26-03-2022,2237.130615234375,2221.72216796875,1654.8529052734375,3224.28759765625,4300.26123046875,4701.93115234375,4762.2744140625,4052.990234375
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,21-03-2022,4133.4052734375,4273.75146484375,4305.810546875,4780.55859375,5116.76806640625,5363.90869140625,5143.2548828125,4395.26806640625
Chau_Thanh,10.390554,105.336857,SA,T,15-07-2022,3.3,5500,16-03-2022,6634.2744140625,7292.9150390625,7951.8037109375,7087.99365234375,7293.048828125,7412.1962890625,7289.84326171875,5713.72216796875
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,14-07-2022,8324.2626953125,9145.7158203125,10383.9443359375,9193.453125,8323.927734375,7775.3046875,8102.03466796875,3512.16259765625
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,09-07-2022,6413.55029296875,6597.55029296875,6766.076171875,7078.20751953125,7354.4775390625,7724.076171875,7171.2666015625,6249.771484375
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,04-07-2022,11218.546875,11916.81640625,12824.166015625,12302.8134765625,11605.4150390625,11186.896484375,11360.99609375,5365.833984375
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,29-06-2022,4492.99658203125,4919.05859375,5250.68505859375,5190.98974609375,5606.197265625,5857.35302734375,5781.97900390625,2649.51220703125
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,24-06-2022,6913.95849609375,7117.42578125,7195.12109375,7776.9755859375,8337.533203125,8632.42578125,7959.6123046875,6882.529296875
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,19-06-2022,1082.560546875,1149.51904296875,1113.5709228515625,1247.28369140625,1580.3909912109375,1793.2906494140625,1680.6090087890625,1239.0277099609375
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,14-06-2022,1567.197265625,1859.3321533203125,1533.664306640625,2334.986083984375,4342.57763671875,5342.01025390625,5307.30810546875,2812.72314453125
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,09-06-2022,1358.6297607421875,1525.3529052734375,1315.6124267578125,1847.5916748046875,3579.823486328125,4654.97900390625,4637.71630859375,2594.851318359375
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,04-06-2022,1313.5675048828125,1573.702392578125,1283.12109375,1935.183349609375,4205.8408203125,5477.3388671875,5363.5849609375,2752.23876953125
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,30-05-2022,3013.4462890625,3322.4013671875,3432.664306640625,3430.5537109375,4806.29052734375,5876.55712890625,5523.57080078125,3610.64697265625
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,25-05-2022,1332.775146484375,1570.0518798828125,1236.536376953125,1951.498291015625,4193.57080078125,5431.6572265625,5320.33203125,2944.024169921875
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,20-05-2022,1625.100341796875,1944.9722900390625,1852.055419921875,2154.68505859375,4154.29736328125,5433.45654296875,5120.76806640625,2942.930908203125
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,15-05-2022,1902.4013671875,2071.99658203125,2011.515625,2241.947998046875,3198.08642578125,3673.349365234375,3400.906494140625,2448.020751953125
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,10-05-2022,1325.4464111328125,1668.95849609375,1424.422119140625,1947.83740234375,4596.85107421875,6141.3427734375,5868.39453125,3345.63671875
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,30-04-2022,4467.03125,4855.64697265625,5016.7890625,4942.84423828125,5625.48779296875,6018.3876953125,5531.95849609375,4486.9755859375
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,25-04-2022,1729.48095703125,2056.67822265625,1963.40478515625,2154.23876953125,2818.55712890625,2983.228271484375,2818.339111328125,2030.6055908203125
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,20-04-2022,2380.224853515625,2576.654052734375,2640.0,2622.577880859375,2729.864990234375,2807.24560546875,2896.08642578125,2506.615966796875
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,15-04-2022,3225.785400390625,3459.010498046875,3754.463623046875,3350.775146484375,3055.979248046875,2992.99658203125,2687.0068359375,2351.947998046875
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,10-04-2022,2666.9619140625,2810.131591796875,2975.2734375,2818.64697265625,2700.740478515625,2724.494873046875,2574.730224609375,2408.92724609375
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,05-04-2022,2211.79248046875,2025.8304443359375,1869.1107177734375,2431.826904296875,2430.39453125,2538.145263671875,2461.59521484375,2176.183349609375
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,31-03-2022,3736.380615234375,3766.138427734375,3877.218017578125,4116.41162109375,4018.989501953125,4045.785400390625,3989.2802734375,2855.11083984375
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,26-03-2022,1556.3702392578125,1362.899658203125,1272.2872314453125,1676.44287109375,1691.8546142578125,1768.4532470703125,1791.297607421875,2501.695556640625
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,21-03-2022,4217.5986328125,4394.408203125,4488.67138671875,4843.36328125,5136.0380859375,5376.25927734375,5233.8544921875,4400.5361328125
Chau_Thanh,10.384444,105.3447,SA,T,15-07-2022,2.09,5500,16-03-2022,8541.9794921875,9214.076171875,10008.81640625,8987.6435546875,9044.412109375,9115.8583984375,8926.3251953125,6908.013671875
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,14-07-2022,8000.35791015625,8797.802734375,9956.2958984375,8860.53125,8101.92919921875,7622.20068359375,7893.12353515625,3348.993896484375
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,09-07-2022,3540.783935546875,3638.43212890625,3423.037109375,4317.984375,5327.70068359375,5947.41650390625,5543.45703125,4498.22216796875
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,04-07-2022,7223.888671875,7642.0615234375,8004.4072265625,8092.015625,8251.681640625,8320.0400390625,8138.81494140625,5144.97509765625
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,29-06-2022,4711.01220703125,5148.962890625,5501.14794921875,5377.19775390625,5776.44775390625,6036.48779296875,5926.1357421875,2811.243896484375
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,24-06-2022,3764.7099609375,3970.787109375,3830.29931640625,4474.43505859375,5638.92919921875,6215.228515625,5669.611328125,4516.23779296875
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,19-06-2022,1015.6913452148438,1011.6512451171875,923.1234741210938,1155.5740966796875,1432.0802001953125,1633.398193359375,1541.6944580078125,1196.9691162109375
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,14-06-2022,1641.138916015625,1837.9351806640625,1559.6728515625,2248.685302734375,3960.830322265625,4759.46923828125,4676.287109375,2819.762451171875
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,09-06-2022,1491.0216064453125,1647.898193359375,1422.6666259765625,1977.4505615234375,3542.55859375,4397.3828125,4317.70361328125,2706.16357421875
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,04-06-2022,1476.0494384765625,1693.9351806640625,1396.1851806640625,2064.60791015625,3855.05859375,4671.638671875,4529.462890625,2719.3056640625
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,30-05-2022,5963.20361328125,6505.419921875,6974.39501953125,6335.75927734375,7286.32421875,8144.43212890625,7715.32080078125,5417.89794921875
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,25-05-2022,1473.552490234375,1682.061767578125,1337.30859375,2087.802490234375,3914.70361328125,4699.4599609375,4578.9443359375,2931.83642578125
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,20-05-2022,1559.475341796875,1743.5308837890625,1672.706787109375,1937.4012451171875,3082.725341796875,3713.14501953125,3551.03076171875,2319.256103515625
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,15-05-2022,2016.8642578125,2326.370361328125,2039.8394775390625,2734.033935546875,4566.18505859375,5269.27490234375,5039.37646484375,3353.4814453125
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,10-05-2022,1624.5401611328125,2000.2716064453125,1710.197509765625,2347.0556640625,4384.20068359375,5217.78076171875,4983.46923828125,3373.935302734375
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,30-04-2022,3041.3828125,3357.19140625,3389.1171875,3490.20361328125,4277.1142578125,4658.58935546875,4273.57421875,3346.774658203125
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,25-04-2022,2739.243896484375,3029.0185546875,3065.8271484375,3131.756103515625,3454.956787109375,3558.7685546875,3584.04931640625,2936.35498046875
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,20-04-2022,2172.407470703125,2218.21923828125,2061.62646484375,2560.984619140625,2933.225341796875,3161.33642578125,3077.678955078125,2653.342529296875
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,15-04-2022,8138.22216796875,8757.728515625,9900.7412109375,8408.564453125,7771.45703125,7570.1142578125,7395.39501953125,6033.83642578125
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,10-04-2022,8810.0126953125,8660.2841796875,8888.431640625,9364.052734375,8891.79296875,8930.7685546875,8833.123046875,8423.4287109375
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,05-04-2022,1760.0771484375,1719.0771484375,1515.4228515625,2092.592529296875,2499.96923828125,2709.20068359375,2595.94140625,1925.6080322265625
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,31-03-2022,2908.03076171875,2851.22216796875,2811.1171875,3299.629638671875,3531.734619140625,3709.9814453125,3507.345703125,2969.99072265625
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,26-03-2022,2008.8826904296875,1872.8673095703125,1611.6573486328125,2452.712890625,3019.120361328125,3255.821044921875,3247.0556640625,3313.24072265625
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,21-03-2022,3988.08642578125,4116.74072265625,4155.85205078125,4564.08642578125,4883.17919921875,5155.388671875,4937.39501953125,4214.0986328125
Chau_Thanh,10.391491,105.34899,SA,T,15-07-2022,2.2,6000,16-03-2022,6205.60498046875,6843.14794921875,7408.2841796875,6743.962890625,7114.85791015625,7282.537109375,7266.4072265625,5634.5185546875
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,14-07-2022,7705.771484375,8420.125,9425.744140625,8552.619140625,7841.7265625,7387.29052734375,7588.0693359375,3339.065673828125
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,09-07-2022,2512.439453125,2798.2490234375,2707.224853515625,3157.574462890625,4487.79931640625,5276.84765625,5160.865234375,3408.12451171875
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,04-07-2022,6212.166015625,6532.5673828125,6673.14892578125,7027.11083984375,7401.8994140625,7575.99658203125,7249.8408203125,4984.36669921875
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,29-06-2022,3867.96533203125,4240.29052734375,4517.41162109375,4465.01708984375,4967.39453125,5305.92041015625,5246.7265625,2435.16259765625
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,24-06-2022,3501.48095703125,3719.141845703125,3576.68505859375,4200.3427734375,5696.71630859375,6484.22509765625,6076.2353515625,4625.255859375
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,19-06-2022,13527.501953125,14797.5361328125,16619.59765625,14718.9931640625,13128.21484375,12111.0244140625,12493.8408203125,6170.17626953125
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,14-06-2022,1368.941162109375,1635.0657958984375,1379.7474365234375,1969.076171875,4187.107421875,5396.8857421875,5275.54345703125,2963.7646484375
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,09-06-2022,1306.020751953125,1549.27685546875,1302.1348876953125,1859.20068359375,3836.7265625,4917.55712890625,4785.39111328125,2815.076171875
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,04-06-2022,1299.737060546875,1616.2733154296875,1292.2664794921875,1971.0657958984375,4175.59521484375,5144.48095703125,4952.8994140625,2880.577880859375
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,30-05-2022,3270.19384765625,3558.5673828125,3546.906494140625,3782.27685546875,5248.01025390625,6253.50537109375,5735.36328125,4045.12109375
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,25-05-2022,1368.1488037109375,1655.39794921875,1291.9481201171875,2021.6885986328125,3843.4462890625,4527.55712890625,4358.712890625,2947.3564453125
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,20-05-2022,1779.6055908203125,2020.259521484375,1925.017333984375,2158.32861328125,3219.07958984375,3751.463623046875,3682.92724609375,2546.349365234375
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,15-05-2022,4801.0517578125,5179.05859375,5380.51904296875,5375.744140625,6237.22509765625,6588.04150390625,6315.55712890625,5113.1728515625
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,10-05-2022,2235.730224609375,2516.4775390625,2552.6435546875,2542.92724609375,3295.923828125,3699.19384765625,3421.854736328125,2671.76123046875
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,30-04-2022,3776.15234375,4050.982666015625,4196.33203125,4193.076171875,4624.5537109375,4919.9306640625,4531.1005859375,3809.03125
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,25-04-2022,2685.03466796875,2770.982666015625,2809.07958984375,2925.84765625,2981.058837890625,3054.287109375,2796.44287109375,2593.2490234375
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,20-04-2022,2720.63671875,2581.31494140625,2467.252685546875,2974.387451171875,2923.176513671875,3040.972412109375,2935.460205078125,2429.508544921875
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,15-04-2022,7425.6748046875,7827.65380859375,8610.2841796875,7596.08642578125,7019.2041015625,6893.30810546875,6883.31494140625,5802.85791015625
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,10-04-2022,4847.2177734375,4756.60205078125,4836.650390625,5200.501953125,5045.66796875,5147.197265625,4814.6435546875,4931.17626953125
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,05-04-2022,1899.781982421875,2067.778564453125,1593.7266845703125,2896.615966796875,4085.460205078125,4499.4462890625,4407.73681640625,3373.802734375
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,31-03-2022,2355.64697265625,2455.5224609375,2287.785400390625,2969.9619140625,3667.2421875,4001.013916015625,3939.058837890625,3043.63330078125
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,26-03-2022,1717.2318115234375,1977.7266845703125,1504.262939453125,2777.44287109375,4548.986328125,5199.4912109375,5228.8720703125,3415.4775390625
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,21-03-2022,5253.9931640625,5472.2353515625,5663.95849609375,5881.84423828125,6034.99658203125,6244.55029296875,5979.01708984375,4990.892578125
Chau_Thanh,10.399353,105.356462,SA,T,15-07-2022,2.2,5500,16-03-2022,2560.44287109375,3033.591796875,3022.2353515625,3197.138427734375,4488.34619140625,5115.69189453125,5076.498046875,2788.076171875
Chau_Thanh,10.409367,105.355252,SA,T,15-07-2022,2.42,5500,14-07-2022,6851.359375,7547.30712890625,8495.7646484375,7622.95751953125,7120.45751953125,6787.24169921875,7008.82373046875,3168.875732421875
Chau_Thanh,10.409367,105.355252,SA,T,15-07-2022,2.42,5500,09-07-2022,2740.93798828125,2865.699462890625,2496.029296875,3686.86279296875,4935.1962890625,5595.48681640625,5272.68603515625,3724.996826171875
Chau_Thanh,10.409367,105.355252,SA,T,15-07-2022,2.42,5500,04-07-2022,4822.7841796875,5293.30712890625,5515.2158203125,5498.89892578125,6136.41162109375,6426.59814453125,6502.8759765625,4204.96728515625
