name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chau Thanh,2022-01-31,31,22,26,34.6,22,27.2,22.2,81.4,0,0,0,,0,0,36,22.3,97.5,1010.3,35.1,8.7,278.7,24.3,9,10,2022-01-31T06:17:01,2022-01-31T17:59:09,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-01,31,23,26.7,35.5,23,28.1,22.2,77.9,0.2,100,4.17,rain,0,0,41.8,20.5,109,1010.3,29.4,10,277.3,24.1,9,10,2022-02-01T06:16:57,2022-02-01T17:59:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-02,32,22,26.8,35.8,22,28.2,21.7,75.1,0,0,0,,0,0,43.6,24.1,113.1,1011.2,32.3,10,281.8,24.5,9,10,2022-02-02T06:16:52,2022-02-02T17:59:51,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-03,32,23,27.2,36.8,23,28.9,22.7,78,0,0,0,,0,0,50.8,22.3,91.3,1010.8,33.1,9.8,283.1,24.7,9,10,2022-02-03T06:16:46,2022-02-03T18:00:11,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-04,32,24,27.2,35.8,24,28.7,22.5,77.3,0,0,0,,0,0,58.7,18.4,76.1,1010,36.9,10,287.3,25.1,9,10,2022-02-04T06:16:39,2022-02-04T18:00:30,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-05,32,23,26.8,34.9,23,28.2,22.3,78.6,0,0,0,,0,0,53.6,14.8,65.1,1010.4,37,10,262.1,22.9,8,10,2022-02-05T06:16:32,2022-02-05T18:00:49,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-06,31,23,26.9,33.7,23,28.3,22,76.2,0,0,0,,0,0,50,20.5,53,1011,45.7,10,271.3,23.6,9,10,2022-02-06T06:16:23,2022-02-06T18:01:07,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-07,31,23,27.2,35.5,23,29.2,22.7,77.7,0,0,0,,0,0,46.8,19.1,85.4,1010.8,45.3,10.3,283.7,24.5,9,10,2022-02-07T06:16:13,2022-02-07T18:01:24,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999,remote"
Chau Thanh,2022-02-08,32,24,27.4,35.8,24,29.3,23,78.2,0,0,0,,0,0,45,18.4,85.7,1010.5,38.8,9.3,262.9,23,9,10,2022-02-08T06:16:02,2022-02-08T18:01:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-09,32,24,27.2,36.8,24,28.8,22.5,76.9,0,0,0,,0,0,47.5,24.1,84.9,1010.5,39.8,10,271.2,23.7,9,10,2022-02-09T06:15:50,2022-02-09T18:01:57,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-10,32,25,27.5,36.8,25,29.2,22.5,75.4,0,0,0,,0,0,49,20.5,80.4,1009.8,38.8,9.8,236.2,20.6,8,10,2022-02-10T06:15:37,2022-02-10T18:02:12,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-11,32,24,27,35.8,24,28.4,22.3,77.1,0,0,0,,0,0,47.9,22.3,75.7,1009.1,73.6,10,273.8,23.8,9,10,2022-02-11T06:15:24,2022-02-11T18:02:27,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-12,31,23,26.6,36.5,23,28.2,22.4,78.8,0.2,100,4.17,rain,0,0,49.7,18.4,72.1,1008.2,29.9,9.4,92.8,8.1,4,10,2022-02-12T06:15:09,2022-02-12T18:02:41,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-13,31,24,27.1,34.6,24,28.7,22.3,76.3,0,0,0,,0,0,46.1,24.1,86.2,1007.3,42.9,10.6,271.7,23.7,9,10,2022-02-13T06:14:54,2022-02-13T18:02:55,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999,remote"
Chau Thanh,2022-02-14,33,24,27.7,38.1,24,29.9,23,76.7,0,0,0,,0,0,51.1,25.9,90.7,1008,39.4,10.5,278.6,24.3,9,10,2022-02-14T06:14:37,2022-02-14T18:03:07,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999,remote"
Chau Thanh,2022-02-15,32,24,27.4,36.8,24,29,22.4,75.3,0.9,100,16.67,rain,0,0,52.2,25.9,88.9,1008.5,39.7,10,269.8,23.6,8,10,2022-02-15T06:14:20,2022-02-15T18:03:20,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-16,31,25,27,35.5,25,28.6,23.1,80.4,0.5,100,20.83,rain,0,0,34.2,20.5,93.4,1008.1,55,10,198.7,17.4,9,10,2022-02-16T06:14:02,2022-02-16T18:03:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-17,32,24,27.2,36.8,24,29,23.1,80,0.1,100,4.17,rain,0,0,31.7,16.6,104.2,1007.9,45,9.8,286.6,25.1,9,10,2022-02-17T06:13:43,2022-02-17T18:03:42,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-18,32,24,27.1,36.8,24,28.8,23.2,81,0,0,0,,0,0,30.2,18.4,105.1,1008.8,44.6,10,298.6,26.1,9,10,2022-02-18T06:13:23,2022-02-18T18:03:53,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-19,32,22,26.8,36.8,22,28.7,22.8,80.8,0,0,0,,0,0,26.6,13,118.8,1010.1,49.2,9.3,288.4,25.3,9,10,2022-02-19T06:13:03,2022-02-19T18:04:03,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-20,32,23,26.7,36.8,23,28.7,23.2,83,0.2,100,8.33,rain,0,0,28.4,13,113.1,1009.8,51.2,9.4,179.8,15.7,8,30,2022-02-20T06:12:42,2022-02-20T18:04:12,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-21,32,24,27.5,36.8,24,29.3,22.6,75.9,0.9,100,12.5,rain,0,0,40.3,20.5,105.5,1010.6,38.5,10,296.5,25.9,9,10,2022-02-21T06:12:20,2022-02-21T18:04:20,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-22,31,23,25.8,36.5,23,26.9,23,85.8,1.6,100,20.83,rain,0,0,40.3,18.7,56.2,1011.9,65.5,10.2,279.8,24.6,9,10,2022-02-22T06:11:57,2022-02-22T18:04:28,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VVCT,48912599999,remote"
Chau Thanh,2022-02-23,32,23,25.9,37.9,23,27.6,23.3,87.1,0.4,100,8.33,rain,0,0,43.2,11.2,54.5,1012.4,50.9,8.8,292.9,25.4,9,10,2022-02-23T06:11:33,2022-02-23T18:04:36,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-24,30,23,25.8,33.3,23,26.9,22.5,83.7,0.4,100,8.33,rain,0,0,47.5,16.6,22.4,1012.8,56.4,8.8,248.5,21.6,9,10,2022-02-24T06:11:09,2022-02-24T18:04:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-25,30,22,26.2,32.6,22,27.2,20.7,72.2,0.3,100,12.5,rain,0,0,60.5,13,35,1012.6,59.4,9.4,270.5,23.7,9,10,2022-02-25T06:10:44,2022-02-25T18:04:50,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-02-26,33,23,27.4,35.3,23,28.4,20.8,68.9,0,0,0,,0,0,55.4,31.7,70.3,1012.1,55.4,9.4,275.5,24.2,9,10,2022-02-26T06:10:19,2022-02-26T18:04:55,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-27,33,24,27.9,35.3,24,29.2,21.4,69.1,0,0,0,,0,0,55.1,31.7,84.8,1011.7,44.9,10,301,26.3,9,10,2022-02-27T06:09:53,2022-02-27T18:05:01,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-02-28,33,24,27.8,37,24,29.3,22,72.1,0,0,0,,0,0,48.6,22.3,85.9,1011.4,33.6,10,308.9,27,9,10,2022-02-28T06:09:26,2022-02-28T18:05:06,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-01,33,25,28,36.1,25,29.5,21.8,70.9,0,0,0,,0,0,43.6,24.1,101,1011.1,41.1,10,296.3,22.8,9,10,2022-03-01T06:08:59,2022-03-01T18:05:10,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-02,33,25,28.1,37,25,30.1,22.1,70.5,0,0,0,,0,0,48.2,18.4,78.2,1010.8,58.6,10,283.3,20.4,9,10,2022-03-02T06:08:31,2022-03-02T18:05:15,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-03,32,24,27.2,37.9,24,29.1,23,78.8,0,0,0,,0,0,46.1,11.2,84.5,1010.3,45.5,9.7,288.5,20.7,8,10,2022-03-03T06:08:02,2022-03-03T18:05:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-04,33,23,27.7,38.1,23,29.6,22.7,76.1,0,0,0,,0,0,47.5,16.6,111.8,1009.6,58.2,9.8,304.7,21.9,9,10,2022-03-04T06:07:33,2022-03-04T18:05:21,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-05,33,24,28,38.1,24,30.5,23.4,77.6,0,0,0,,0,0,35.6,16.6,109.8,1009.3,57.9,10,300.1,21.7,9,10,2022-03-05T06:07:04,2022-03-05T18:05:24,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-06,33,25,27.9,38.1,25,30.2,23.5,78.3,0,0,0,,0,0,33.8,22.3,95.3,1009.4,53.1,10.6,281.6,20.3,8,10,2022-03-06T06:06:34,2022-03-06T18:05:27,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999,remote"
Chau Thanh,2022-03-07,33,24,27.5,38.1,24,29.6,23.7,81.6,0,0,0,,0,0,42.8,16.6,100.8,1009.9,53.5,9.4,297,22.4,9,30,2022-03-07T06:06:04,2022-03-07T18:05:29,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-08,33,24,27.3,34.9,24,28.5,21.6,72.7,0,0,0,,0,0,53.6,22.3,89.9,1009.8,30.4,10,315.7,27.1,9,10,2022-03-08T06:05:33,2022-03-08T18:05:30,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-09,32,24,27.1,36.8,24,28.9,22.3,75.9,0,0,0,,0,0,41.8,16.6,99.9,1009.2,38.9,10,300.7,25.8,9,10,2022-03-09T06:05:02,2022-03-09T18:05:32,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-10,29,23,25.9,32,23,27,21.6,77.8,0,0,0,,0,0,33.8,14.8,131.2,1009.1,45,9.5,250.8,21.6,8,10,2022-03-10T06:04:30,2022-03-10T18:05:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-11,33,22,26.9,37,22,28.9,22.6,79.3,0,0,0,,0,0,31,13,130,1007.7,34.4,9.8,280.7,24.2,9,10,2022-03-11T06:03:58,2022-03-11T18:05:34,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-12,32,23,26.7,36.8,23,28.2,23.5,83.8,0.5,100,16.67,rain,0,0,31.7,14.8,126.6,1007.4,33.6,8.6,137,11.8,5,10,2022-03-12T06:03:26,2022-03-12T18:05:34,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-03-13,32,24,27.7,37.9,24,30.3,23.8,80.7,0.1,100,4.17,rain,0,0,180,27.7,83.4,1007.3,38.4,9.4,290,25,9,30,2022-03-13T06:02:53,2022-03-13T18:05:34,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-03-14,33,25,28,39.3,25,30.6,24,79.9,0,0,0,,0,0,38.2,14.8,102.6,1008.1,51.2,9.9,314.4,27.2,9,30,2022-03-14T06:02:20,2022-03-14T18:05:34,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-15,33,25,28,39.3,25,30.7,24,80.3,0.1,100,4.17,rain,0,0,33.5,14.8,111.1,1007.3,55.7,10,306.8,26.5,9,30,2022-03-15T06:01:47,2022-03-15T18:05:34,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-03-16,32,24,27.3,37.9,24,29.5,23.8,82.8,0,0,0,,0,0,30.2,14.8,121,1007.5,46.6,9.5,316,27.3,9,10,2022-03-16T06:01:14,2022-03-16T18:05:33,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-17,33,24,27.9,38.1,24,30.3,23.7,79.4,0,0,0,,0,0,24.5,13,111,1007.4,38.5,9.4,314.9,27.3,9,10,2022-03-17T06:00:40,2022-03-17T18:05:33,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-18,34,24,27.6,40.6,24,30.1,24.6,85.4,0,0,0,,0,0,29.2,7.6,155.2,1007.3,42.9,9.3,315.1,27.1,9,10,2022-03-18T06:00:06,2022-03-18T18:05:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-19,34,24,28.3,40.6,24,31,24.4,81.2,0,0,0,,0,0,28.4,16.6,116.7,1006.7,39.7,9.2,315.8,27.3,9,10,2022-03-19T05:59:32,2022-03-19T18:05:31,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-20,32,24,28,37.9,24,31,24.4,81.9,0,0,0,,0,0,29.2,22.3,79.5,1007.9,48.5,9.3,313.5,26.9,9,30,2022-03-20T05:58:58,2022-03-20T18:05:30,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-21,32,24,26.6,37.9,24,28.4,24.6,89.9,0,0,0,,0,0,24.1,25.9,106.9,1009.3,70.2,9.2,304.1,26,9,10,2022-03-21T05:58:24,2022-03-21T18:05:28,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-22,31,24,25.5,37.7,24,26.6,24.6,95.5,0,0,0,,0,0,24.5,16.6,103.9,1010,64.6,8.6,238.9,20.5,9,30,2022-03-22T05:57:49,2022-03-22T18:05:27,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-23,33,23,26.8,40.6,23,29.3,24.6,89.1,0,0,0,,0,0,19.1,13,122.8,1009.6,57.9,8.6,269.5,23.2,10,30,2022-03-23T05:57:15,2022-03-23T18:05:26,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-24,33,24,27.9,39.3,24,30.9,24.1,81.4,3.1,100,12.5,rain,0,0,23.8,16.6,109.9,1009.3,36.9,9.3,305.3,26.4,10,30,2022-03-24T05:56:40,2022-03-24T18:05:24,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-03-25,34,24,28.7,39.4,24,31.6,24.2,79.1,0.7,100,8.33,rain,0,0,23.4,18.4,123.8,1009.8,35.7,10,310.9,27,10,30,2022-03-25T05:56:06,2022-03-25T18:05:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-03-26,34,24,28.7,40.6,24,32,24.2,78.9,0,0,0,,0,0,20.9,9.4,107.4,1010.4,27.2,9.9,312,27.1,10,30,2022-03-26T05:55:31,2022-03-26T18:05:21,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-03-27,33,25,28,40.6,25,31.3,24.9,84.2,1.5,100,20.83,rain,0,0,19.4,13,197.4,1010.2,43.9,9.8,263,22.8,9,30,2022-03-27T05:54:57,2022-03-27T18:05:19,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-03-28,34,22,27.4,40.6,22,30,24,83.8,6.2,100,20.83,rain,0,0,31.7,11.2,107.4,1009.8,53.9,9.3,299,25.8,10,30,2022-03-28T05:54:22,2022-03-28T18:05:17,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-03-29,32,24,26.8,37.9,24,28.9,24.3,87.5,9.3,100,54.17,rain,0,0,29.9,16.6,88.8,1009.5,62.8,8.8,262.3,22.6,10,30,2022-03-29T05:53:48,2022-03-29T18:05:16,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-03-30,32,24,27.8,37.9,24,30.7,24.1,82.2,6.1,100,41.67,rain,0,0,28.1,13,325.9,1008.4,74.8,8.8,197.6,17.2,10,30,2022-03-30T05:53:13,2022-03-30T18:05:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-03-31,31,24,26.8,39.1,24,28.7,24.3,87.1,17.2,100,62.5,rain,0,0,23,11.2,202.2,1008.2,69.5,9.8,207.6,17.9,9,30,2022-03-31T05:52:39,2022-03-31T18:05:13,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-01,31,23,25.7,37.7,23,26.6,24,91.3,5.2,100,33.33,rain,0,0,22.3,14.8,107.4,1009.4,76,9.8,269.2,23.4,9,30,2022-04-01T05:52:05,2022-04-01T18:05:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-02,32,24,27.3,36.8,24,29.4,24.2,84.9,6.8,100,58.33,rain,0,0,34.2,20.5,87.7,1010.3,61.4,9.3,251.8,21.8,9,30,2022-04-02T05:51:31,2022-04-02T18:05:10,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-03,29,24,25.9,32.7,24,27.1,23.4,87.1,7.2,100,50,rain,0,0,48.6,14.8,8.5,1010.6,65.8,9.5,291.6,25.1,10,10,2022-04-03T05:50:57,2022-04-03T18:05:08,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-04,29,22,24.9,33.6,22,25.7,23.3,91.7,11,100,58.33,rain,0,0,47.9,13,36.2,1012,85.8,9,234.3,20.4,10,10,2022-04-04T05:50:23,2022-04-04T18:05:07,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-05,32,23,26.4,36.8,23,27.9,23.6,86,5.2,100,33.33,rain,0,0,44.3,24.1,47.6,1011.9,53.7,9.2,306.7,26.5,10,30,2022-04-05T05:49:50,2022-04-05T18:05:06,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-06,31,24,26.6,36.5,24,28.5,24.2,87.6,3.6,100,33.33,rain,0,0,43.6,13,124.9,1011,59.8,9.4,251.1,21.6,10,10,2022-04-06T05:49:16,2022-04-06T18:05:05,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-07,33,24,27.7,40.6,24,30.6,24.5,84.3,13,100,54.17,rain,0,0,28.8,7.6,119.2,1009.9,46.7,9.6,240,20.7,8,30,2022-04-07T05:48:43,2022-04-07T18:05:04,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-08,32,24,27.4,36.5,24,29.5,23.3,80.4,1.6,100,29.17,rain,0,0,26.3,11.2,235.4,1009.9,50.4,9.4,211,18.2,10,10,2022-04-08T05:48:11,2022-04-08T18:05:04,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-09,33,24,27.7,39.3,24,30.2,23.8,81.1,2.8,100,45.83,rain,0,0,24.5,11.2,191.2,1009.3,39.7,9.6,222.8,19.3,7,10,2022-04-09T05:47:38,2022-04-09T18:05:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-10,32,25,27.7,37.9,25,30.4,24.4,83.3,6.4,100,37.5,rain,0,0,19.8,13,162.8,1008.9,48.2,10.4,237.8,20.5,9,10,2022-04-10T05:47:06,2022-04-10T18:05:03,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999,remote"
Chau Thanh,2022-04-11,31,24,26.6,37.7,24,28.2,24.3,88.1,4.4,100,45.83,rain,0,0,21.2,13,169.5,1008.7,50.4,9.2,254.5,21.9,9,10,2022-04-11T05:46:34,2022-04-11T18:05:03,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-12,33,24,27.8,40.6,24,30.8,24.7,84.7,1.8,100,20.83,rain,0,0,20.2,14.8,203.7,1007.8,46.1,9.3,258.7,22.2,9,30,2022-04-12T05:46:03,2022-04-12T18:05:03,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-13,33,24,28,40.6,24,31.3,24.9,84.5,0.4,100,8.33,rain,0,0,27,13,223.4,1006.6,48.9,9.3,312.2,27,10,30,2022-04-13T05:45:32,2022-04-13T18:05:04,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-14,33,25,28.4,42.1,25,32.2,25.3,84.3,0,0,0,,0,0,25.2,11.2,223.4,1006.5,35.3,8.5,311.8,26.9,10,60,2022-04-14T05:45:01,2022-04-14T18:05:04,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-04-15,33,25,27.7,40.6,25,30.9,24.8,84.9,2.8,100,29.17,rain,0,0,23.8,16.6,212.6,1007.1,58.3,8.9,264.9,22.8,9,60,2022-04-15T05:44:31,2022-04-15T18:05:05,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999,remote"
Chau Thanh,2022-04-16,31,24,26.6,39.1,24,29,24.8,90.1,1.3,100,16.67,rain,0,0,19.4,20.5,201.1,1007.4,48.8,8.9,291.8,25.2,10,30,2022-04-16T05:44:01,2022-04-16T18:05:07,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-17,33,24,27.9,38.1,24,30.8,24,81.6,0,0,0,,0,0,25.2,14.8,105.2,1007.9,37.4,9,314.5,27.2,10,30,2022-04-17T05:43:31,2022-04-17T18:05:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVCT,48912599999"
Chau Thanh,2022-04-18,32,25,28.5,39.2,25,31.7,24.1,78.3,3.6,100,37.5,rain,0,0,34.2,22.3,86.8,1009,38.3,9.5,201.4,17.4,8,30,2022-04-18T05:43:02,2022-04-18T18:05:10,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-19,33,25,28.1,39.3,25,31,23.9,79,0.7,100,16.67,rain,0,0,40,14.8,87.9,1010,48.6,9.6,259.8,22.4,8,10,2022-04-19T05:42:34,2022-04-19T18:05:12,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-20,33,24,28.4,39.3,24,31.8,24,78.4,1.8,100,20.83,rain,0,0,41,21.6,93.3,1009.3,35.6,10.3,288.9,25,9,30,2022-04-20T05:42:06,2022-04-20T18:05:14,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999,remote"
Chau Thanh,2022-04-21,33,25,28.7,39.3,25,32.1,24.2,78.2,4.4,100,33.33,rain,0,0,32.4,18.4,94.9,1008.8,43.6,9.8,225,19.4,8,30,2022-04-21T05:41:38,2022-04-21T18:05:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-22,33,25,28.9,39.3,25,32.4,24.3,77.9,0.3,100,12.5,rain,0,0,27.7,18.4,95,1009.1,43.4,9.8,283.7,24.5,10,30,2022-04-22T05:41:11,2022-04-22T18:05:20,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VVCT,48912599999"
Chau Thanh,2022-04-23,34,25,29.2,40.6,25,33,24.4,77.3,0.8,100,20.83,rain,0,0,25.9,16.6,108.5,1008.4,45.8,9.8,301.4,26.1,9,30,2022-04-23T05:40:45,2022-04-23T18:05:24,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VVCT,48912599999"
