name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chau Phu,2021-07-08,29.3,24,25.7,35.6,24,26.9,24.7,94.3,23.8,100,12.5,rain,,,,29.5,227.4,1007.9,87.4,10.6,73.4,6.3,2,,2021-07-08T05:42:46,2021-07-08T18:25:31,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-07-09,27,23,25.5,30.6,23,26.3,24.6,95,28,100,16.67,rain,,,,28.8,226.9,1007.4,84.6,9.4,90.9,7.9,3,,2021-07-09T05:43:01,2021-07-09T18:25:33,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-10,31,25,27.5,39.1,25,30.8,25.2,88.1,4.1,100,8.33,rain,,,,13,212,1007.6,68.9,11.4,148.1,12.9,5,,2021-07-10T05:43:17,2021-07-10T18:25:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-11,32,25,27.8,40.6,25,31.2,25.4,87.3,0.2,100,4.17,rain,,,,12.8,224.6,1008.9,59.8,11.6,141.6,12.2,5,,2021-07-11T05:43:32,2021-07-11T18:25:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-12,31.3,25,27.3,39.1,25,30.4,25.6,90.8,1.9,100,50,rain,,,,12.5,138.9,1008.7,54.6,10.7,180.1,15.6,6,,2021-07-12T05:43:47,2021-07-12T18:25:36,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-07-13,33,23,27.6,42.3,23,31.2,25.3,88.6,3.4,100,45.83,rain,,,,12.4,189,1007.6,58.3,10.6,157.6,13.6,6,,2021-07-13T05:44:02,2021-07-13T18:25:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-14,31,24,27,39.1,24,29.5,25,89.5,8.6,100,8.33,rain,,,,20.5,239.1,1007.2,60.4,10.1,155.1,13.3,6,,2021-07-14T05:44:16,2021-07-14T18:25:34,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-15,30,25,26,37.4,25,27.4,25.1,95.4,71.6,100,16.67,rain,,,44.6,18.4,252.4,1008.5,71.1,9.5,106.8,9.2,3,,2021-07-15T05:44:31,2021-07-15T18:25:32,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-07-16,31,25,27.5,42.4,25,30.7,25.2,88.2,0.2,100,4.17,rain,,,,13.8,244.1,1009.7,66.2,10.9,171.5,14.6,6,,2021-07-16T05:44:45,2021-07-16T18:25:29,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-17,32,25,28.3,40.6,25,32.6,25.3,84.4,0.4,100,12.5,rain,,,,17.1,252.5,1007.8,45.3,11.9,254.5,21.9,8,,2021-07-17T05:44:59,2021-07-17T18:25:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-18,29,25,26.9,35.6,25,29.8,25.7,93.5,6,100,4.17,rain,,,,18.4,239,1006.8,61.4,11.1,135.7,11.8,4,,2021-07-18T05:45:13,2021-07-18T18:25:21,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-07-19,31,25,27.6,38,25,30.9,25,86.3,0.3,100,8.33,rain,,,,24.1,250.8,1007.9,69.5,11.3,203.4,17.6,7,,2021-07-19T05:45:27,2021-07-19T18:25:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-07-20,32,24,27.1,40.6,24,29.9,25,88.6,22,100,4.17,rain,,,,24.1,236.8,1009,72.2,11.1,213.8,18.5,8,,2021-07-20T05:45:40,2021-07-20T18:25:09,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-21,29,25,26.8,35.6,25,29.1,25.1,90.5,7,100,4.17,rain,,,46.4,20.6,252.7,1008.5,66.4,10.6,133.9,11.6,4,,2021-07-21T05:45:53,2021-07-21T18:25:02,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-22,30,24,27.4,38.8,24,31.2,25.7,90.4,1.7,100,66.67,rain,,,,16.9,234.9,1008,78.3,12.4,135.4,11.7,4,,2021-07-22T05:46:06,2021-07-22T18:24:54,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-23,30.8,25,27.5,39.6,25,31.6,25.4,88.4,7,100,4.17,rain,,,50,22.3,244,1007.3,78.1,11.3,167.3,14.5,6,,2021-07-23T05:46:19,2021-07-23T18:24:46,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-24,31.2,26,28.2,40.4,26,33.2,25.8,86.9,3,100,4.17,rain,,,42.5,21.9,244.3,1007.3,83.9,10.8,164.6,14.1,5,,2021-07-24T05:46:31,2021-07-24T18:24:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-25,31,23,27.2,40.6,23,31.3,25.5,90.8,19,100,8.33,rain,,,59.4,23.9,246.9,1007.9,62.8,10.7,191.7,16.6,6,,2021-07-25T05:46:43,2021-07-25T18:24:25,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-26,30.6,24,27.6,39.4,24,31.8,25.3,87.7,7,100,12.5,rain,,,,20.5,254.2,1007.3,58.8,10.4,243.2,21.1,8,,2021-07-26T05:46:54,2021-07-26T18:24:14,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-27,32,24,27.3,40.6,24,30.8,25.3,89.4,43,100,12.5,rain,,,48.2,24.1,252.4,1006.7,63.5,10.3,140.9,12.3,5,,2021-07-27T05:47:05,2021-07-27T18:24:02,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-07-28,29,25,26.3,34.5,25,27.9,25.2,94,13.1,100,8.33,rain,,,44.6,23.9,251.7,1006.5,76.8,9.7,125.7,10.8,4,,2021-07-28T05:47:16,2021-07-28T18:23:49,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-07-29,29,24.9,26.3,35.6,24.9,28.2,25.3,94.7,63,100,12.5,rain,,,50,31.7,245.6,1007.6,89.6,8.9,164.4,14.2,5,,2021-07-29T05:47:26,2021-07-29T18:23:35,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-07-30,30,25,27.2,37.4,25,30.5,25.5,90.9,2.9,100,8.33,rain,,,,24.1,241,1008.2,80,10.3,147.1,12.6,5,,2021-07-30T05:47:36,2021-07-30T18:23:21,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-07-31,32,25,28.5,41.8,25,33.4,25.7,85.6,0.4,100,8.33,rain,,,,22.3,237.5,1008.4,70.9,10.8,225.2,19.5,8,,2021-07-31T05:47:46,2021-07-31T18:23:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-01,31,25,27.8,39.1,25,31.7,25.5,87.9,10.7,100,12.5,rain,,,44.6,28.8,246.1,1007.3,64.9,11,227.2,19.4,8,,2021-08-01T05:47:55,2021-08-01T18:22:49,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-02,30,25,27.4,37,25,30.7,25.3,89,15,100,8.33,rain,,,40.7,27.7,246,1007.8,76.2,10.9,146.1,12.5,5,,2021-08-02T05:48:04,2021-08-02T18:22:32,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-03,31,25,28.2,39.1,25,32.9,25.7,86.4,1.1,100,8.33,rain,,,48.2,23.1,251.5,1008.5,55,11.5,185,15.9,6,,2021-08-03T05:48:13,2021-08-03T18:22:14,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-04,31.5,25,28.1,40.2,25,32.2,25.6,87.3,0.8,100,4.17,rain,,,42.5,24.1,250.5,1008.8,51.5,11,141.6,12.4,4,,2021-08-04T05:48:21,2021-08-04T18:21:55,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-05,30.7,26,27.8,38.6,26,32.2,25.8,89.5,0.1,100,4.17,rain,,,,20.5,244.6,1008.7,64.3,11.5,170.7,14.7,6,,2021-08-05T05:48:28,2021-08-05T18:21:36,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-06,32,25,27.9,39.2,25,31.9,25.6,87.6,2,100,4.17,rain,,,,20.5,250.2,1008.9,53.1,10.9,146.9,12.5,5,,2021-08-06T05:48:35,2021-08-06T18:21:16,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-07,32,26,28.7,39.2,26,33.4,25.4,83.1,0.1,100,4.17,rain,,,,23.9,254.1,1009.2,44.9,11.5,189.3,16.1,6,,2021-08-07T05:48:42,2021-08-07T18:20:54,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-08,32,26,28.6,40.6,26,33.7,25.9,86,0,0,0,,,,42.5,22.4,250.6,1008.9,49.3,11.4,177.5,15.4,6,,2021-08-08T05:48:49,2021-08-08T18:20:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-09,32,26,29,40.6,26,34.8,26,84.9,1.1,100,45.83,rain,,,,22.4,246.4,1007.4,49.2,11.8,155.9,13.5,6,,2021-08-09T05:48:54,2021-08-09T18:20:10,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-10,31,26,27.9,39.1,26,32.3,25.8,88.8,3,100,8.33,rain,,,,24.1,229.9,1007,57.7,11.2,152.8,13.2,6,,2021-08-10T05:49:00,2021-08-10T18:19:47,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-11,31.1,25,27.5,39.4,25,31,25.6,90.3,15,100,4.17,rain,,,,18.4,215.9,1009.1,63.2,11.1,127.3,10.9,6,,2021-08-11T05:49:05,2021-08-11T18:19:23,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-12,31,25,27.7,36.8,25,31.1,24.9,85.3,35,100,12.5,rain,,,,18.4,240.4,1010.7,66.3,10.7,128.4,10.8,4,,2021-08-12T05:49:10,2021-08-12T18:18:58,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-13,32,25.7,27.9,39.2,25.7,31.6,25.3,86.5,3,100,4.17,rain,,,,18.4,242,1009,66.2,11.7,233.2,20.1,8,,2021-08-13T05:49:14,2021-08-13T18:18:33,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-14,31,26,28,39.1,26,31.8,25.2,85.3,1.2,100,45.83,rain,,,,16.6,251.4,1008.3,61.1,11.2,139.3,12.1,4,,2021-08-14T05:49:18,2021-08-14T18:18:07,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-15,30,25,27.6,37.4,25,30.7,25.2,87.3,3.6,100,54.17,rain,,,,10.1,257,1009.7,79.2,12,161.4,14.1,6,,2021-08-15T05:49:21,2021-08-15T18:17:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-16,33,25,28.7,39.3,25,32.7,24.9,81.4,0.6,100,12.5,rain,,,,16.7,284.8,1011.2,45.6,11.4,302.7,26,10,,2021-08-16T05:49:25,2021-08-16T18:17:12,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-17,32.6,24,28,40.6,24,31.8,24.9,83.8,1,100,4.17,rain,,,,9.4,340,1010.3,49.3,11.1,179.1,15.5,6,,2021-08-17T05:49:27,2021-08-17T18:16:44,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-18,32.3,24,27.9,39.2,24,31.4,24.7,83.9,21,100,8.33,rain,,,,16.6,263.6,1008.7,55.5,10.7,109.7,9.4,4,,2021-08-18T05:49:30,2021-08-18T18:16:16,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-19,32,24,28.1,40.6,24,32.4,25.3,85.2,76,100,8.33,rain,,,,15.1,247.1,1008.4,65.3,11.3,156.6,13.5,6,,2021-08-19T05:49:32,2021-08-19T18:15:46,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-20,32,25,27.8,40.6,25,30.9,25.3,87.1,4.4,100,66.67,rain,,,,19.2,203.1,1009,66.3,11,190.5,16.4,6,,2021-08-20T05:49:33,2021-08-20T18:15:16,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-21,34,25,28.2,42,25,31.7,25.2,85.3,2.5,100,66.67,rain,,,,25.9,207.3,1009.3,49.3,11.3,248.1,21.4,9,,2021-08-21T05:49:34,2021-08-21T18:14:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-22,32,25,28,40.8,25,32.5,25.7,87.5,4,100,4.17,rain,,,,17.1,236.8,1008.8,47.5,11.3,171.8,14.7,6,,2021-08-22T05:49:35,2021-08-22T18:14:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-23,30.1,25,27.2,37.4,25,29.9,25.4,90.6,7.2,100,8.33,rain,,,40.7,19.6,240.1,1008.2,56.1,11.3,178.2,15.4,6,,2021-08-23T05:49:36,2021-08-23T18:13:43,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-24,32,24,26.6,40.6,24,28.7,25.1,91.8,0.1,100,4.17,rain,,,,18.4,232.2,1007.4,66,11.3,152.9,13.2,5,,2021-08-24T05:49:36,2021-08-24T18:13:11,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-25,26,24,25,26,24,25,24.6,98.1,141.9,100,16.67,rain,,,,16.6,230.2,1007.9,81.4,9.9,139.7,12,5,,2021-08-25T05:49:36,2021-08-25T18:12:39,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-26,30,24,26.4,36.2,24,28.3,24.8,91.3,53,100,8.33,rain,,,,18.6,237.9,1008.1,78.1,10.7,116.5,10.1,4,,2021-08-26T05:49:35,2021-08-26T18:12:06,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-27,31,25,27.7,39.1,25,30.9,24.8,84.9,0.2,100,4.17,rain,,,,12.2,251.7,1007.9,69,12,241.1,20.9,8,,2021-08-27T05:49:35,2021-08-27T18:11:32,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-28,32,25,27.7,39.2,25,30.6,24.9,85.7,2.5,100,62.5,rain,,,,16.6,266.9,1007.5,49.1,11.3,257.3,22.3,9,,2021-08-28T05:49:34,2021-08-28T18:10:58,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-29,31.1,25,27.2,37.8,25,30.1,25.1,89,5.4,100,8.33,rain,,,,11.2,299.2,1007.5,65.1,11.2,196.8,17,7,,2021-08-29T05:49:32,2021-08-29T18:10:24,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-08-30,32,25,26.4,39.2,25,28.1,25.1,93.1,20.8,100,12.5,rain,,,,18.4,257.2,1008.3,85.1,10.8,141.7,12.4,6,,2021-08-30T05:49:31,2021-08-30T18:09:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-08-31,30.4,24,26.5,37.5,24,28.2,24.8,90.9,3.4,100,66.67,rain,,,,16.6,246.4,1008.9,71.6,10.3,155.8,13.4,6,,2021-08-31T05:49:29,2021-08-31T18:09:13,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-01,31,25,27.4,39.1,25,30.6,25.3,88.8,0.5,100,4.17,rain,,,,14.8,238.7,1008.7,60.8,11.1,148,12.9,5,,2021-09-01T05:49:27,2021-09-01T18:08:38,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-09-02,32,25,27.6,40.6,25,30.9,25.1,87.1,6,100,4.17,rain,,,,13.8,228.3,1008.4,62.8,11.8,188.3,16.2,6,,2021-09-02T05:49:24,2021-09-02T18:08:02,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-03,31,25,27.2,36.5,25,29.6,24.4,85.6,2,100,4.17,rain,,,,24.1,262,1008,60.3,11,126,10.7,5,,2021-09-03T05:49:22,2021-09-03T18:07:25,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-04,29,25,26.4,34.5,25,27.8,24.3,88.1,56,100,4.17,rain,,,,27.7,237.9,1008.9,59,11.3,170.1,14.5,6,,2021-09-04T05:49:19,2021-09-04T18:06:49,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-05,31,25,27.1,36,25,28.7,23.1,80,0.7,100,20.83,rain,,,,18.4,265.8,1008.8,51.1,11.4,183.5,15.9,7,,2021-09-05T05:49:16,2021-09-05T18:06:12,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-06,31,24,26.6,37.7,24,28.3,24.7,90.3,1.1,100,8.33,rain,,,,19.4,261.2,1009.1,58.4,10.8,227.8,19.8,8,,2021-09-06T05:49:13,2021-09-06T18:05:35,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-07,31,25,26.9,37.9,25,29.2,25.1,90.4,16,100,4.17,rain,,,,17.1,251.3,1008.3,56.7,10.6,189.4,16.4,6,,2021-09-07T05:49:10,2021-09-07T18:04:57,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-08,31,25,26.3,37.7,25,27.6,25,92.5,5,100,8.33,rain,,,51.8,24.1,242.9,1006.8,61.3,10.4,190.2,16.5,7,,2021-09-08T05:49:06,2021-09-08T18:04:20,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-09-09,30,25,26.7,36.2,25,28.5,25,90.9,15.5,100,12.5,rain,,,,27.7,233.1,1007.9,73.5,10.8,97.9,8.3,3,,2021-09-09T05:49:03,2021-09-09T18:03:42,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-09-10,28,24,26.4,33.1,24,28,25.1,93,13.4,100,16.67,rain,,,,18.4,245.5,1008.7,84.3,10.7,110.8,9.4,4,,2021-09-10T05:48:59,2021-09-10T18:03:04,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-11,29,24,26.8,34.5,24,29,24.9,89.8,8.1,100,8.33,rain,,,38.9,18.4,262.3,1007.8,69.6,11.2,119.5,10.5,4,,2021-09-11T05:48:55,2021-09-11T18:02:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-09-12,31,26,28,37.7,26,32,25.1,84.7,2.2,100,54.17,rain,,,38.9,26.7,256.9,1005.6,66.7,11.4,234.4,20.3,8,,2021-09-12T05:48:51,2021-09-12T18:01:47,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-13,31,26,27.9,39.1,26,31.9,25.6,87.8,8.3,100,66.67,rain,,,,26.7,250.7,1006.2,64.1,11.4,128.8,11.1,4,,2021-09-13T05:48:47,2021-09-13T18:01:08,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-09-14,28.2,24,26.1,33.6,24,27.6,25,93.9,10,100,8.33,rain,,,,22.3,251.5,1008.5,89,10,164.6,14.2,6,,2021-09-14T05:48:44,2021-09-14T18:00:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-15,30,24,26.5,34.1,24,28,23.3,83.6,124,100,12.5,rain,,,,16,238.6,1009.9,63.6,10.3,150.6,12.9,5,,2021-09-15T05:48:40,2021-09-15T17:59:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-09-16,32.1,24,28.1,35.4,24,30.2,22.8,75,0,0,0,,,,,10.8,212.6,1009.4,48.4,12,226.2,19.6,8,,2021-09-16T05:48:35,2021-09-16T17:59:12,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-17,33,25,28,37,25,30,23.3,77.2,0.9,100,37.5,rain,,,,22.3,222.6,1009.1,47.9,10.9,214.3,18.5,8,,2021-09-17T05:48:31,2021-09-17T17:58:33,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-09-18,33,25,28.1,39.7,25,30.8,24.1,80.1,4.1,100,8.33,rain,,,,16.6,286.8,1008.6,51.5,11.8,149,12.8,5,,2021-09-18T05:48:27,2021-09-18T17:57:55,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-19,30,24,26.4,33.3,24,27.7,24.4,89.5,14,100,4.17,rain,,,,13.1,251.5,1008.7,77.5,9.9,114.8,9.8,4,,2021-09-19T05:48:23,2021-09-19T17:57:16,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-20,29,24,25.5,32.7,24,25.9,24,92,12,100,8.33,rain,,,,16.8,237.2,1008.6,76.9,10.7,198.3,17.1,6,,2021-09-20T05:48:20,2021-09-20T17:56:37,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-21,29,24,26.4,33.6,24,27.8,24,87.1,24,100,4.17,rain,,,,16.6,203.2,1008.2,71.9,10.5,185.6,16.1,6,,2021-09-21T05:48:16,2021-09-21T17:55:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-22,28.4,24,26.2,32.4,24,27.5,23.6,86.2,34.7,100,16.67,rain,,,,16.6,243.1,1008.2,72.2,9.7,102.1,8.8,3,,2021-09-22T05:48:12,2021-09-22T17:55:20,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-23,30,23,27,35,23,29,23.2,81.3,0.3,100,4.17,rain,,,,16.6,256.5,1008.9,79.5,10.6,122,10.6,4,,2021-09-23T05:48:08,2021-09-23T17:54:41,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48907099999,VVCT,48912599999"
Chau Phu,2021-09-24,29,25,26.8,34.5,25,28.9,24,85.1,5,100,4.17,rain,,,,20.5,238.6,1008.6,75.7,11.5,146.4,12.5,5,,2021-09-24T05:48:05,2021-09-24T17:54:03,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48907099999,VVCT,48912599999,remote"
Chau Phu,2021-09-25,31,24,26.8,33.7,24,28.2,22.8,79.7,12.2,100,8.33,rain,,,,20.6,255.4,1008.3,72.3,11,169.4,14.6,6,,2021-09-25T05:48:01,2021-09-25T17:53:24,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48907099999,VVCT,48912599999,remote"
